,Unnamed: 0,smiles,eib,bandgap_chain,bandgap_crystal
3048,3048,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(-c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc3)cc1)C2=O,0.7874571962210903,2.3433,
3049,3049,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc3c(c1)Cc1cc(N4C(=O)c5ccc([*])cc5C4=O)ccc1-3)C2=O,,2.344,
3050,3050,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,2.6811,
3051,3051,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,2.5762,
3052,3052,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,2.7913,
3054,3054,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc([*])cc4C3=O)nc1)C2=O,0.8076728740753025,3.0618,
3055,3055,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccc([*])cc4C3=O)cc1)C2=O,,2.9305,
3057,3057,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,2.4765,
3058,3058,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,2.5244,
3059,3059,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOCCOc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,2.5899,
3062,3062,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc3)cc1)C2=O,,2.13,
3096,3096,[*]c1ccc(Oc2ccc(N3C(=O)c4cccc(Oc5cccc(Oc6cccc7c6C(=O)N([*])C7=O)c5)c4C3=O)cc2)cc1,,3.034,
3106,3106,[*]c1cccc(N2C(=O)c3ccc(Oc4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4)cc3C2=O)c1,,3.252,
3112,3112,[*]c1ccc(C(C)(C)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,2.4821,
3117,3117,[*]C(=O)NCCNC(=O)c1ccc(N2C(=O)c3ccc([*])cc3C2=O)cc1,,3.6936,
3121,3121,[*]c1ccc(C2(c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N([*])C7=O)cc5C4=O)cc3)c3ccccc3-c3ccccc32)cc1,,2.7179,
3130,3130,[*]c1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)c2)cc1,,2.5291,
3135,3135,[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Sc4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)cc2)C3=O)cc1,,2.9386,
3137,3137,[*]CCCCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,0.8295318194731012,3.7391,
3139,3139,[*]CCCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3c(Br)c2c1=O,0.8296722582540861,3.5619,
3141,3141,[*]CCCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3c(Br)c2c1=O,1.1168054052106382,3.5532,
3148,3148,[*]C(=O)Nc1cccc(C=CC(=O)C=Cc2cccc(NC(=O)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c2)c1,,2.9611,
3152,3152,[*]Nc1nc(Nn2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)nc(N(CCCC)CCCC)n1,,2.5894,
3153,3153,[*]c1ccc(Oc2cccc3c(Oc4ccc(-n5c(=O)c6cc7c(=O)n([*])c(=O)c7cc6c5=O)cc4)cccc23)cc1,,2.0006,
3163,3163,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)(C(F)(F)F)C(F)(F)F)cc1)C2=O,,2.9566,
3165,3165,[*]c1ccc(C(c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,,3.2749,
3171,3171,[*]c1ccc(Oc2cc3ccccc3cc2Oc2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,,2.1718,
3174,3174,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,,2.4977,
3176,3176,[*]c1ccc(C(c2ccccc2)(c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)C(F)(F)F)cc1,,2.6385,
3182,3182,[*]c1ccc(N2C(=O)c3ccc(-c4cccc5c4C(=O)N([*])C5=O)cc3C2=O)cc1,,3.0789,
3189,3189,[*]c1cc(-c2nc3ccccc3[nH]2)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,0.4669051258661545,2.1187,
3190,3190,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4[nH]3)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,1.1397351052234057,2.3475,
3196,3196,[*]c1cc(-c2nc3ccccc3oc2=O)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,,2.8787,
3197,3197,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4oc3=O)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,,2.9075,
3198,3198,[*]OC(=O)CCCCC([*])=O,2.5144434006751935,6.2079,
3203,3203,[*]OC(=O)CCCCCCCC([*])=O,3.909590323693583,6.199,
3204,3204,[*]OC(=O)CCCCCCCCCCC([*])=O,3.231438097360515,6.2095,
3205,3205,[*]OC(=O)CS(=O)(=O)CCS(=O)(=O)CC([*])=O,,5.7503,
3206,3206,[*]OC(=O)CCS(=O)(=O)CCS(=O)(=O)CCC([*])=O,,5.9043,
3207,3207,[*]OC(=O)c1ccc(CCCCCCc2ccc(C([*])=O)cc2)cc1,2.092615877320069,4.3642,
3208,3208,[*]OC(=O)c1ccc(C(C)(C)c2ccc(C([*])=O)cc2)cc1,2.0607648331236628,4.402,
3209,3209,[*]OC(=O)c1ccc(Cc2ccc(C([*])=O)cc2)cc1,2.3920905549243523,4.038,
3210,3210,[*]OC(=O)CCCCCCCCCCCCCCCCC([*])=O,,6.1452,
3211,3211,[*]OC(=O)c1ccc(CCCCCc2ccc(C([*])=O)cc2)cc1,1.768761959522442,4.5439,
3212,3212,[*]OC(=O)Cc1ccc(CC([*])=O)cc1,2.8746634968907405,5.0188,
3213,3213,[*]OC(=O)CCc1ccc(CCC([*])=O)cc1,,5.1011,
3214,3214,[*]OC(=O)CCCCCC([*])=O,3.0321864272933916,5.9807,
3215,3215,[*]OC(=O)CCCCCCCCC([*])=O,3.7563963976161503,6.3268,
3216,3216,[*]OC(=O)CCCCCCC([*])=O,3.559525528144192,6.1978,
3217,3217,[*]OC(=O)CCS(=O)(=O)CCC([*])=O,2.808816778342384,6.2729,
3218,3218,[*]OC(=O)c1ccc(C([*])=O)cc1,1.4286532042490119,4.5781,
3219,3219,[*]OC(=O)CCCCCCCCCCCCC([*])=O,,6.1871,5.2681
3221,3221,[*]OC(=O)c1ccc(CCCCc2ccc(C([*])=O)cc2)cc1,,4.7395,
3222,3222,[*]OC(=O)CCCCCCCCCCCC([*])=O,,6.2436,
3223,3223,[*]OC(=O)c1ccc(CCCc2ccc(C([*])=O)cc2)cc1,2.1663348850335904,4.4456,
3224,3224,[*]OC(=O)CCCCCCCCCC([*])=O,,6.2631,
3225,3225,[*]OC(=O)CS(=O)(=O)Cc1ccc(CS(=O)(=O)CC([*])=O)cc1,2.21849446071325,4.6358,
3228,3228,[*]OC(=O)c1cccc(C([*])=O)c1,1.747648085063103,4.6257,
3229,3229,[*]CC1(C)CC([*])(C)C(=O)OC1=O,2.6680015551264,5.867000000000001,
3230,3230,[*]CCCCOC(=O)SC(=O)O[*],,5.7231,
3231,3231,[*]CC1CC([*])C(=O)OC1=O,2.7742261257714933,6.2477,
3232,3232,[*]CCCCCCOC(=O)O[*],,6.9481,
3233,3233,[*]OC1C(C)(C)C(OC([*])=O)C1(C)C,4.067725619662718,6.1846,6.9495
3234,3234,[*]Oc1ccc(Cc2ccc(OC([*])=O)cc2)cc1,3.66540169410345,4.6933,
3235,3235,[*]Oc1ccc(Cc2ccc(OC([*])=O)c(C)c2)cc1C,,5.2009,
3236,3236,[*]Oc1ccc(C(C)c2ccc(OC([*])=O)cc2)cc1,3.7646615080120727,4.5318,
3237,3237,[*]Oc1ccc(C(CCC)c2ccc(OC([*])=O)cc2)cc1,,4.6197,
3238,3238,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C(C)C)cc1,,4.6385,
3239,3239,[*]Oc1ccc(C(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,3.396645247152461,5.1036,
3240,3240,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)cc2)cc1,,4.9030000000000005,
3242,3242,[*]Oc1ccc(C(c2ccccc2)c2ccc(OC([*])=O)cc2C)c(C)c1,3.4259960841018766,4.738,
3243,3243,[*]Oc1ccc(C(C)(CC)c2ccc(OC([*])=O)cc2)cc1,,4.9403,
3244,3244,[*]Oc1ccc(C(C)(CCC)c2ccc(OC([*])=O)cc2)cc1,,4.6663,
3245,3245,[*]Oc1ccc(C(C)(CC(C)C)c2ccc(OC([*])=O)cc2)cc1,,4.647,
3246,3246,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(C)c2)cc1C,4.065412007484826,4.6875,
3247,3247,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(Cl)c2)cc1Cl,,4.8941,
3248,3248,[*]Oc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OC([*])=O)c(Cl)c2)cc1Cl,,4.6457,
3249,3249,[*]Oc1c(Br)cc(C(C)(C)c2cc(Br)c(OC([*])=O)c(Br)c2)cc1Br,,4.7586,
3250,3250,[*]Oc1ccc(C(C)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,3.4559321088031623,5.1057,
3251,3251,[*]Oc1ccc(C(CCC)(CCC)c2ccc(OC([*])=O)cc2)cc1,3.622483847036653,4.8089,
3252,3252,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CCCC2)cc1,,4.691,
3253,3253,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CCCCC2)cc1,,4.5957,
3254,3254,[*]Oc1ccc(C2(c3ccc(OC([*])=O)c(C)c3)CCCCC2)cc1C,,4.5315,
3255,3255,[*]Oc1c(Cl)cc(C2(c3cc(Cl)c(OC([*])=O)c(Cl)c3)CCCCC2)cc1Cl,,4.9569,
3256,3256,[*]Oc1ccc(C2(c3ccc(OC([*])=O)c(Cl)c3)CCCCC2)cc1Cl,,4.8597,
3257,3257,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)c3ccccc3-c3ccccc32)cc1,,4.4088,
3258,3258,[*]Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,3.1368920491046755,4.7943,
3259,3259,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,,3.8346,
3260,3260,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)(C(F)(F)Cl)C(F)(F)Cl)cc1,,4.421,
3261,3261,[*]Oc1ccc(C(C#N)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,2.8844167578909685,4.9282,
3262,3262,[*]Oc1cccc(C(F)(F)C(F)(F)C(F)(F)c2cccc(OC([*])=O)c2)c1,,5.1323,
3263,3263,[*]Oc1ccc(C(C)(C)c2ccc(C(C)(C)c3ccc(OC([*])=O)cc3)cc2)cc1,,4.952,
3264,3264,[*]Oc1c(C)cc(C(C)(C)c2cc(C)c(OC([*])=O)c(C)c2)cc1C,3.787716478732936,4.707,
3268,3268,[*]Oc1ccc(C(CCC)c2ccc(OC([*])=S)cc2)cc1,,4.2521,
3269,3269,[*]Oc1ccc(C(c2ccc(OC([*])=S)cc2)C(C)C)cc1,,4.5279,
3276,3276,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=S)cc2)cc1,,3.7418,
3281,3281,[*]Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC([*])=S)cc2)cc1,,4.0661,
3286,3286,[*]CCCCOC(=O)O[*],,7.1273,
3287,3287,[*]CCCCCCCCCCOC(=O)O[*],,7.2198,
3288,3288,[*]Oc1ccc(CCc2ccc(OC([*])=O)cc2)cc1,,5.3771,
3289,3289,[*]Oc1ccc(C(C)(CCCC)c2ccc(OC([*])=O)cc2)cc1,3.2721655580720865,4.8496,
3290,3290,[*]SC(=O)OCC(C)(C)COC(=O)SN1CC(C)N([*])CC1C,,4.6543,
3291,3291,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(C(C)C)c2)cc1C(C)C,,4.8744,
3292,3292,[*]Oc1cc(Br)c(C(C)(C)c2c(Br)cc(OC([*])=O)cc2Br)c(Br)c1,,4.3708,
3293,3293,[*]Oc1cc(Cl)c(C(C)(C)c2c(Cl)cc(OC([*])=O)cc2Cl)c(Cl)c1,3.1755558138938578,4.7509,
3296,3296,[*]CCCCCOC(=O)O[*],,7.0388,
3297,3297,[*]Oc1ccc(S(=O)c2ccc(OC([*])=O)cc2)cc1,2.633468411728964,4.6608,
3298,3298,[*]Oc1ccc(S(=O)(=O)c2ccc(OC([*])=O)cc2)cc1,,4.2329,
3301,3301,[*]CCCCOC(=O)SSC(=O)O[*],,3.8783,
3303,3303,[*]Cc1ccc(COC(=O)O[*])cc1,3.42268497172776,5.1911,
3305,3305,[*]Oc1ccc(C(=C(Cl)Cl)c2ccc(OC([*])=O)cc2)cc1,,4.3471,
3306,3306,[*]Oc1ccc(OC(=O)Oc2ccc(-c3ccc(OC([*])=O)cc3)cc2)cc1C,,4.5964,
3307,3307,[*]Oc1ccc(OC(=O)Oc2ccc(-c3ccc(OC([*])=O)cc3)cc2)cc1,3.1027177406825728,4.6137,
3309,3309,[*]Oc1ccc(OC(=O)Oc2ccc(-c3ccc(OC([*])=O)cc3)cc2)cc1Cl,3.0830682128284,4.6321,
3310,3310,[*]Oc1ccc(OC(=O)Oc2ccc(OC([*])=O)cc2)cc1C,,5.2809,
3311,3311,[*]Oc1ccc(OC(=O)Oc2ccc(OC([*])=O)cc2)cc1Cl,,5.127999999999999,
3312,3312,[*]Oc1cccc(OC(=O)Oc2ccc(OC([*])=O)cc2)c1,,5.5459,
3313,3313,[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3)cc2c1,2.485130712456374,4.3045,
3314,3314,[*]Oc1ccc2ccc(OC(=O)Oc3cccc(OC([*])=O)c3)cc2c1,,4.1699,
3315,3315,[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3C)cc2c1,,4.2626,
3317,3317,[*]Oc1cccc2c(OC(=O)Oc3ccc(OC([*])=O)cc3)cccc12,2.352463623100632,4.0694,
3318,3318,[*]Oc1cccc2c(OC(=O)Oc3cccc(OC([*])=O)c3)cccc12,2.1930073899538907,4.1279,
3319,3319,[*]Oc1cccc2c(OC(=O)Oc3ccc(OC([*])=O)cc3C)cccc12,,4.0829,
3320,3320,[*]Oc1cccc2c(OC(=O)Oc3ccc(OC([*])=O)cc3Cl)cccc12,2.321143815238986,4.1142,
3321,3321,[*]Oc1ccc(OC([*])=O)cc1,3.1205968867128657,5.2885,
3322,3322,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC3CCC2C3)cc1,3.411834693341681,4.5567,
3323,3323,[*]Oc1ccc(C(c2ccc(OC([*])=O)cc2)C(Cl)(Cl)Cl)cc1,,4.4725,
3324,3324,[*]CC(C)(C)CS(=O)(=O)CC(C)(C)COC(=O)O[*],,6.7247,
3325,3325,[*]Oc1ccc(C(C)c2ccc(OC([*])=O)c(C)c2)cc1C,3.41694229165975,5.0393,
3326,3326,[*]Oc1c(C)cc(C(C)(C)c2cc(C)c(OC([*])=O)c(Cl)c2)cc1Cl,,4.7294,
3327,3327,[*]CCN[*],3.733477392581305,5.0272,
3328,3328,[*]CCN([*])C(C)=O,,5.6737,
3330,3330,[*]CCN([*])C(=O)CCC,,5.6408,
3331,3331,[*]CCN([*])C(=O)C(C)C,,5.5723,
3333,3333,[*]CCN([*])C(=O)CC(C)C,,5.5788,
3334,3334,[*]CCN([*])C(=O)C(C)(C)C,,5.3244,
3335,3335,[*]CCN([*])C(=O)CCCCC,,5.5936,
3336,3336,[*]CCCN([*])C(=O)CCCCC,,5.4015,
3341,3341,[*]CCN([*])C(=O)C1CCCCC1,,5.4743,
3343,3343,[*]CCCN([*])C(=O)c1ccccc1,3.5978923578199784,4.9047,
3346,3346,[*]CCN([*])C(=O)C(F)(F)C(F)(F)F,,5.6095,
3350,3350,[*]CCCCCCCCCCNCCCCCCN[*],,5.4614,
3352,3352,[*]CCS(=O)(=O)CCN1CCN([*])CC1,,5.0838,
3353,3353,[*]CCCN([*])C(C)=O,3.776396799444344,5.7585,
3356,3356,[*]CCN([*])C(=O)CCC(=O)OC,,5.7939,
3357,3357,[*]CCN([*])C(=O)C(Cl)Cl,,5.4221,
3359,3359,[*]c1ccc(-c2cnc3ccc(-c4ccc5ncc([*])nc5c4)cc3n2)cc1,1.3749735108971457,3.3175,
3360,3360,[*]c1ccc(-c2ccc(-c3ccc(-c4cnc5ccc(-c6ccc7ncc([*])nc7c6)cc5n4)cc3)cc2)cc1,,3.0581,
3361,3361,[*]c1ccc(-c2nc3cc(-c4ccc5nc(-c6ccccc6)c([*])nc5c4)ccc3nc2-c2ccccc2)cc1,1.8411974301016505,3.2285,
3363,3363,[*]C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5cc([*])ccc5nc4-c4ccccc4)cc3)nc2c1,,3.2971,
3364,3364,[*]c1ccc(-c2cnc3ccc(S(=O)(=O)c4ccc5ncc([*])nc5c4)cc3n2)cc1,,3.2921,
3366,3366,[*]c1ccc(-c2cnc3cc4ncc([*])nc4cc3n2)cc1,0.7286391819220189,2.6289,
3367,3367,[*]c1ccc(-c2nc3cc4nc([*])c(-c5ccccc5)nc4cc3nc2-c2ccccc2)cc1,1.1411673962768027,2.5823,
3368,3368,[*]c1cccc(-c2nc3cc4nc([*])c(-c5ccccc5)nc4cc3nc2-c2ccccc2)c1,1.3031015272190891,2.9601,1.9959
3371,3371,[*]C(=O)c1ccc2nc(-c3ccc(-c4cnc5cc([*])ccc5n4)cc3)cnc2c1,1.106316924497702,3.0794,
3372,3372,[*]c1ccc(-c2cnc3cc(S(=O)(=O)c4ccc5nc([*])cnc5c4)ccc3n2)cc1,,3.1285,
3373,3373,[*]c1ccc(-c2cnc3ccc(-c4ccc5nc([*])cnc5c4)cc3n2)cc1,1.460732240049834,3.3677,
3374,3374,[*]c1ccc(-c2cnc3cc4nc([*])cnc4cc3n2)cc1,0.7218205496530214,2.4806,
3375,3375,[*]c1ccc(-c2nc3ccc(S(=O)(=O)c4ccc5nc([*])c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,,2.7414,
3377,3377,[*]c1ccc(-c2nc3cc4nc(-c5ccccc5)c([*])nc4cc3nc2-c2ccccc2)cc1,1.110427552985485,2.8503,
3379,3379,[*]CCCN[*],3.528860739879312,5.2341,
3380,3380,[*]C(=O)c1ccc2nc(-c3ccccc3)c(-c3ccc(-c4nc5ccc([*])cc5nc4-c4ccccc4)cc3)nc2c1,,3.1987,
3381,3381,[*]c1ccc(-c2ccc(-c3nc4ccc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,1.527100264925085,2.8686,
3383,3383,[*]c1ccc(-c2ccc(-c3cnc4cc(-c5ccc6nc([*])cnc6c5)ccc4n3)cc2)cc1,1.3503013526875698,2.7617,
3384,3384,[*]c1ccc(-c2cnc3cc(-c4ccc5nc([*])cnc5c4)ccc3n2)cc1,1.3399978644643942,3.1087,
3390,3390,[*]CCCCCCn1ccc(-c2ccc(-c3ccn([*])n3)cc2)n1,,3.9963,
3391,3391,[*]c1ccc(-n2ccc(-c3cccc(-c4ccn([*])n4)c3)n2)cc1,2.275069287358088,3.673,
3392,3392,[*]c1ccc(-n2ccc(-c3ccc(-c4ccn([*])n4)cc3)n2)cc1,2.3509349149804195,3.3009,
3393,3393,[*]CCC1CC(=O)N([*])C1=O,3.1085676819887285,5.9499,
3394,3394,[*]c1ccc(-c2ccc3[nH]c(-c4nc5cc([*])ccc5[nH]4)nc3c2)cc1,2.236601365963419,3.3642,
3400,3400,[*]NCCCCCCNc1nc([*])nc(-c2ccccc2)n1,,4.2826,
3403,3403,[*]c1ccc(-c2nc3cc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,,2.9973,
3404,3404,[*]c1cccc(-c2nc3cc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)c1,,3.3721,
3408,3408,[*]c1nc(C)nc(N(CCCCN([*])c2ccccc2)c2ccccc2)n1,,3.6374,
3409,3409,[*]c1nc(C)nc(N(CCCCCCN([*])c2ccccc2)c2ccccc2)n1,,4.0115,
3413,3413,[*]CC1CC([*])CN(c2nc(N)nc(N)n2)C1,,5.1412,
3423,3423,[*]N=P([*])(OCCCC)OCCCC,,4.8944,
3424,3424,[*]N=P([*])(OCCC)OCCCCC,,5.0469,
3437,3437,[*]N=P([*])(OCC(F)(F)F)OCC(F)(F)F,5.461400555829036,6.7975,
3451,3451,[*]N=P([*])(Cl)Cl,2.5086176314619895,3.5076,3.4406
3460,3460,[*]N=P([*])(Oc1cccc(C)c1)Oc1cccc(C)c1,,4.6442,
3462,3462,[*]CCC([*])=O,2.685012414446934,5.2544,
3464,3464,[*]Oc1ccc(C(=O)c2ccc([*])cc2)cc1,2.06031471233429,3.9333,
3467,3467,[*]CCCCCCS([*])(=O)=O,,6.4491,
3469,3469,[*]CCCCCCS(=O)(=O)CCCCS([*])(=O)=O,,6.5889,
3470,3470,[*]CCCCCS([*])(=O)=O,,6.7191,
3476,3476,[*]OS(=O)(=O)c1ccc([*])cc1,2.2364671583264464,4.6583,
3480,3480,[*]CC(C)(C)CS([*])(=O)=O,,6.3059,
3481,3481,[*]c1ccc(Cc2ccc(S([*])(=O)=O)cc2)cc1,,4.551,
3482,3482,[*]CC(C)S([*])(=O)=O,,6.8893,
3489,3489,[*]Cc1cc(C)c([*])cc1C,3.5203567849301995,4.9568,
3490,3490,[*]CCc1ccc([*])cc1,3.5607091736760634,5.2055,
3491,3491,[*]CCc1cccc([*])c1,3.7119743697442087,5.4676,
3492,3492,[*]CCc1ccc([*])c(C)c1,4.105121794607738,4.9587,
3493,3493,[*]CCc1ccc([*])c(CC)c1,,5.0142,
3494,3494,[*]CCc1cc(C)c([*])cc1C,,4.8782,
3504,3504,[*]CCc1ccc([*])c(C#N)c1,1.9007233712647904,4.4939,
3505,3505,[*]CCc1ccc([*])c(Cl)c1,,4.4319,
3506,3506,[*]CCc1ccc([*])c(Br)c1,3.2985305497835133,5.0219,
3507,3507,[*]CCc1cc(Cl)c([*])cc1Cl,2.9938143343766486,4.7791,4.8608
3510,3510,[*]c1cccc([*])c1,2.6893455194960523,4.1523,
3511,3511,[*]C=Cc1ccc([*])cc1,2.2803614542243387,3.3499,
3512,3512,[*]CCc1ccc(Cc2ccc([*])cc2)cc1,,5.0497,
3514,3514,[*]c1ccc(C2C(C(=O)OC)C([*])C2C(=O)OC)cc1,,4.6965,
3515,3515,[*]CCc1ccc(-c2ccc([*])cc2)cc1,2.878971926890098,4.1864,
3516,3516,[*]c1ccc(C(F)(F)C([*])(F)F)cc1,,4.7832,
3518,3518,[*]c1ccc(C(Cl)(Cl)C([*])Cl)cc1,2.649391776974832,4.6561,
3519,3519,[*]c1cccc(C(F)(F)C(F)(F)C([*])(F)F)c1,2.4574699031337306,5.3429,
3520,3520,[*]CC(c1ccccc1)c1ccc([*])cc1,3.5135085953134815,5.0824,
3523,3523,[*]c1ccc(C2C(c3ccccn3)C([*])C2c2ccccn2)cc1,3.558494307297384,4.0906,
3525,3525,[*]c1ccc(C2C(C#N)(C(=O)OCCC)C([*])C2(C#N)C(=O)OCCC)cc1,,4.8078,
3526,3526,[*]CCc1cc(Cl)c([*])c(Cl)c1,,4.626,
3528,3528,[*]CCc1c(Cl)c(Cl)c([*])c(Cl)c1Cl,2.5076346179094977,4.3241,
3529,3529,[*]CCc1c(C)c(C)c([*])c(C)c1C,,4.9425,
3531,3531,[*]CCc1cc([*])c(C)cc1C,,5.2734,
3532,3532,[*]c1ccc([*])c(O)c1,2.9457135244995043,5.0766,2.8315
3540,3540,[*]CCC(C)(C)C([*])(C)C,,6.3628,
3541,3541,[*]C1CCC2C([*])CCC12,4.047422932849779,6.7946,
3542,3542,[*]C1CC2C3CC4C(C3[*])C24C1,4.104484080579897,5.9404,
3546,3546,[*]CCC1CC([*])C2CCCC12,,6.7458,7.4997
3547,3547,[*]C12CC3CC(C1)CC([*])(C3)C2,3.986891739743277,5.7135,
3549,3549,[*]CCCC([*])C,,7.097,
3550,3550,[*]CC([*])C1CCCCC1C,4.377159336570665,6.4756,
3553,3553,[*]CCCCCC([*])C,,7.1712,
3554,3554,[*]CCCCCC([*])CC,3.8154168788115532,6.7087,
3561,3561,[*]CCCCCC([*])CCCCCCCCCCCCCC,,6.7781,
3562,3562,[*]C1CCC([*])C1,4.010984539457406,6.6111,
3563,3563,[*]C1C2CCC(C2)C1[*],4.175989051693644,6.1998,
3564,3564,[*]C1C2CC(C)C(C2)C1[*],4.214500091509426,6.0902,6.7713
3565,3565,[*]C12CC3CC([*])(C1)CC(CCCC)(C3)C2,3.9110050415808497,5.6409,
3566,3566,[*]C1CC2CC1C([*])C2CCCC,,6.1081,
3569,3569,[*]CCC1CC([*])C2C3CC(CC)C(C3)C12,,6.6591,7.528
3570,3570,[*]CCC1CCC([*])C1,,7.0987,7.9915
3571,3571,[*]CCC1CC([*])C2C3CCC(C3)C12,4.0179941665876875,6.669,
3578,3578,[*]CC([*])(C)c1ncncn1,2.2706122541993348,4.6164,
3580,3580,[*]CC([*])c1cc(O)ccc1O,2.7293691104515534,2.1475,
3581,3581,[*]CC([*])c1cc(OC)ccc1OC,,3.8027,
3583,3583,[*]CC([*])c1ccc(C=O)cc1,3.15501297949306,3.5283,
3586,3586,[*]CC([*])c1cccc(NC(C)=O)c1,4.202068928673087,4.6098,
3589,3589,[*]CC([*])c1ccc(S(=O)(=O)O)cc1,1.9130452552366264,3.9424,2.9445
3594,3594,[*]C(c1ccccc1)C([*])(C#N)C#N,1.4614137930263331,2.8691,
3596,3596,[*]CC([*])c1nc(N)nc(N)n1,3.9432694200238836,5.1899,
3603,3603,[*]CC(CC([*])(C#N)C#N)(OC(C)=O)c1ccc(OC(C)=O)cc1,,5.1337,
